,SqFootage,ProjType,Rooms,AppType,ProjName,Category,CreYear,LastYear,BOZA,PC,LDT,DRC,Units
1802,20676,retail,0,SITEPLAN,Shops of Forest Spring Phase III,commercial,2014,2014,Approved,No decision,No decision,Approve,0
1803,4182,banking,0,SITEPLAN,Shops of Forest Spring Phase III,commercial,2014,2014,Approved,No decision,No decision,Approve,0
1804,330964,warehouse,0,SITEPLAN,UPS Supply Chain Solutions,industrial,2014,2014,No decision,No decision,No decision,Approved,0
1805,9036,office,0,SITEPLAN,UPS Supply Chain Solutions,commercial,2014,2014,No decision,No decision,No decision,Approved,0
1806,119805,mini-warehouse,0,SITEPLAN,Stor All fairdale,commercial,2014,2014,Approved,No decision,No decision,Approve,0
1807,0,multi-family,0,SITEPLAN,St Anthony's Landing,multi family,2014,2014,No decision,No decision,Approved,No decision,8
1808,10300,conference center,0,SITEPLAN,Noah's for All Life Events,commercial,2014,2014,No decision,No decision,No decision,Approved,0
1809,2502,retail,0,SITEPLAN,east oak street laundromat,commercial,2014,2014,Approved,No decision,No decision,Approved,0
1810,1603,restaurant,0,SITEPLAN,McDonald's,commercial,2014,2014,Approved,No decision,Approved,No decision,0
1811,315000,distribution center,0,SITEPLAN,Blankenbaker station II,industrial,2014,2014,No decision,Approved,No decision,No decision,0
1812,6467,medical,0,SITEPLAN,Portland deVita Dialysis,commercial,2014,2014,No decision,No decision,No decision,Approve,0
1813,310949,distribution center,0,SITEPLAN,Setzer properties,industrial,2014,2014,No decision,Approved,No decision,No decision,0
1814,1033,restaurant,0,URBAN,4th Street Live,commercial,2014,2014,No decision,No decision,No decision,No decision,0
1815,11056,warehouse,0,ZONE,Clariant Corporation,industrial,2014,2014,Approved,No decision,No decision,No decision,0
1816,24540,medical,0,ZONE,The Healing Place,commercial,2014,2015,Approved,No decision,No decision,No decision,0
1817,3900,private club,0,ZONE,The Anchorage,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1818,0,bed & breakfast,8,ZONE,The Anchorage,hotel,2014,2014,Approved,No decision,No decision,No decision,0
1819,0,multi-family,0,ZONE,trilogy health,multi family,2014,2014,Approved,No decision,No decision,No decision,34
1820,360,restaurant,0,ZONE,Golden Grain Bakery,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1821,885,funeral home,0,ZONE,Newcomer Funeral Home,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1822,800,restaurant,0,ZONE,Craft House,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1823,1564,restaurant,0,ZONE,Fiesta Time Mexican Grill,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1824,5760,restaurant,0,ZONE,Valley Commons II- Restautant,commercial,2014,2014,Approved,No decision,No decision,No decision,0
1825,343,commercial,0,URBAN,Meat Project,commercial,2014,2014,No decision,No decision,No decision,No decision,0
1826,4000,retail,0,URBAN,Family Dollar,commercial,2014,2014,No decision,No decision,No decision,No decision,0
1827,900,restaurant,0,URBAN,Rovx Patio,commercial,2014,2014,No decision,No decision,No decision,No decision,0
1828,14200,auto services,0,ZONE,3311 Collins,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1829,16500,retail,0,ZONE,MAPCO Ellingsworth,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1830,4770,convenience store,0,ZONE,MAPCO Ellingsworth,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1831,3377,retail,0,ZONE,Hotel Nulu,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1832,12267,restaurant,0,ZONE,Hotel Nulu,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1833,2500,office,0,ZONE,Hotel Nulu,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1834,0,hotel,156,ZONE,Hotel Nulu,hotel,2013,2014,No decision,Approved,Sent to PC,No decision,0
1835,1200,recreation,0,ZONE,Kentucky Gymnastics Academy,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1836,2943,restaurant,0,ZONE,The Post Pub,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1837,2555000,warehouse,0,ZONE,Southport Warehouses,industrial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1838,6471,restaurant,0,ZONE,Germantown Mill Lofts,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1839,3672,office,0,ZONE,Germantown Mill Lofts,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1840,0,multi-family,0,ZONE,Jefferson Post Apartments,multi family,2013,2014,No decision,Approved,Sent to PC,Approved,104
1841,0,multi-family,0,ZONE,The Standard at Louisville,multi family,2013,2014,No decision,Approved,Sent to PC,No decision,105
1842,9100,retail,0,ZONE,Dollar General Store,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1843,20400,retail,0,ZONE,Flynn Hook Property,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1844,4288,restaurant,0,ZONE,Flynn Hook Property,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1845,0,single-family,0,ZONE,Spring Villa,single family,2013,2013,No decision,Approved,Sent to PC,No decision,0
1846,8450,retail,0,ZONE,Honest-1 Autocare,commercial,2013,2014,No decision,Approved,Sent to PC,No decision,0
1847,4240,auto services,0,ZONE,Honest-1 Autocare,commercial,2013,2014,No decision,Approved,No decision,No decision,0
1848,0,single-family,0,ZONE,Signature Pointe,single family,2013,2014,No decision,Approved,Sent to PC,No decision,0
1849,0,single-family,0,ZONE,Dandridge Office & Housing,single family,2013,2014,No decision,Approved,No decision,No decision,0
1850,3200,contractor,0,ZONE,Morata Plumbing Service,industrial,2013,2013,No decision,No decision,No decision,No decision,0
1851,0,multi-family,0,ZONE,Dandridge Office & Housing,multi family,2013,2014,No decision,No decision,Sent to PC,No decision,8
1852,33000,restaurant,0,ZONE,Idlewild,commercial,2013,2013,No decision,Approved,Sent to PC,No decision,0
1853,2813,retail,0,ZONE,Lago's Logos,commercial,2013,2015,No decision,Approved,Sent to PC,No decision,0
1854,0,multi-family,0,ZONE,Jefferson Blvd Apartments,multi family,2013,2013,No decision,Approved,Sent to PC,No decision,552
1855,0,multi-family,0,SITEPLAN,Willowbrook Apartments,multi family,2013,2014,No decision,No decision,No decision,Approved,8
1856,5360,industrial,0,SITEPLAN,cat 2b,industrial,2013,2014,No decision,No decision,No decision,Approved,0
1857,4500,warehouse,0,SITEPLAN,Carlon Roofing,industrial,2013,2013,No decision,No decision,No decision,Approved,0
1858,7510,warehouse,0,SITEPLAN,Bale Equipment Solutions,industrial,2013,2013,No decision,No decision,Approved,No decision,0
1859,2215,office,0,SITEPLAN,Bale Equipment Solutions,commercial,2013,2013,No decision,No decision,Approved,No decision,0
1860,32270,warehouse,0,SITEPLAN,American Metal Supply Co.,industrial,2013,2013,No decision,No decision,No decision,Approved,0
1861,5750,warehouse,0,SITEPLAN,Schardein Mechanical,industrial,2013,2013,No decision,No decision,No decision,Approved,0
1862,200,retail,0,SITEPLAN,Kroger Fuel Center,commercial,2014,2014,No decision,No decision,No decision,No decision,0
1863,1900,distillery,0,SITEPLAN,M-2 Distillery,industrial,2013,2014,Approved,No decision,No decision,No decision,0
1864,834,restaurant,0,SITEPLAN,Heine Brothers,commercial,2013,2013,Approved,No decision,No decision,No decision,0
1865,2166,restaurant,0,SITEPLAN,White Castle Restaurant,commercial,2013,2013,Approved,No decision,No decision,No decision,0
1866,2470,banking,0,SITEPLAN,Kentucky Telco Federal Credit,commercial,2013,2014,Approved,No decision,No decision,Approved,0
1867,6084,religious,0,SITEPLAN,First baptist Church,institutional,2013,2013,Approved,No decision,No decision,No decision,0
1868,4400,convenience store,0,SITEPLAN,Thorntons,commercial,2013,2014,Approved,No decision,No decision,No decision,0
1869,2992,convenience store,0,SITEPLAN,1500 Mellwood Ave,commercial,2013,2014,Approved,No decision,No decision,No decision,0
1870,0,single-family,0,SUBDIV,Little Springs Farm,single family,2013,2014,No decision,No decision,No decision,No decision,0
1871,0,single-family,0,SUBDIV,Brookfield sec. 2B and 4,single family,2013,2013,No decision,No decision,No decision,No decision,0
1872,0,Zoned,0,SUBDIV,Renaissance South Business,minorplat,2013,2013,No decision,No decision,Approved,No decision,0
1873,0,single-family,0,SUBDIV,North Village at Norton Common,single family,2013,2014,No decision,No decision,No decision,No decision,0
1874,0,single-family,0,SUBDIV,Gillespie Property,single family,2013,2013,No decision,No decision,Approved,No decision,0
1875,0,Zoned,0,SUBDIV,Indian Springs,minorplat,2013,2014,No decision,No decision,No decision,No decision,0
1876,0,Zoned,0,SUBDIV,Distillery Commons,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1877,0,Zoned,0,SUBDIV,Minor Plat at 6013 Cane Run RD,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1878,0,Zoned,0,SUBDIV, ,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1879,0,Zoned,0,SUBDIV,Shakes Run,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1880,0,Zoned,0,SUBDIV,Signature Point,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1881,0,Zoned,0,SUBDIV,3700 Romania Drive,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1882,0,Zoned,0,SUBDIV,atlas siding,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1883,0,Zoned,0,SUBDIV,Jefferson Commons,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1884,0,Zoned,0,SUBDIV,JHS Vinnings LLC,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1885,0,Zoned,0,SUBDIV,fuller center,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1886,0,Zoned,0,SUBDIV,signature point-lot 1,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1887,0,Zoned,0,SUBDIV,Karem Minor Plat,minorplat,2013,2014,No decision,No decision,No decision,Approved,0
1888,0,Zoned,0,SUBDIV,Hanover Trace,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1889,0,Zoned,0,SUBDIV,creekside terrace,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1890,0,Zoned,0,SUBDIV, ,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1891,0,Zoned,0,SUBDIV,Freibert Site,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1892,0,Zoned,0,SUBDIV,Kaufman Minor Plat,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1893,0,Zoned,0,SUBDIV,704 Old Harrods Creek,minorplat,2013,2014,No decision,No decision,No decision,Approved,0
1894,0,Zoned,0,SUBDIV,Nulu Minor Plat,minorplat,2013,2013,No decision,No decision,No decision,Approved,0
1895,0,Zoned,0,SUBDIV,Myron and Nancy Marrs,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1896,0,Zoned,0,SUBDIV,14713 Brush Run Road,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1897,0,Zoned,0,SUBDIV, ,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1898,0,Zoned,0,SUBDIV,Locust Creek,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1899,0,Zoned,0,SUBDIV,dry ridge road MP,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1900,0,Zoned,0,SUBDIV,Breetz Minor Plat,minorplat,2013,2013,No decision,No decision,No decision,Approved,0
1901,0,Zoned,0,SUBDIV,Indian Springs,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1902,0,Zoned,0,SUBDIV,Cooper farms,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1903,0,Zoned,0,SUBDIV,River Park Place,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1904,0,Zoned,0,SUBDIV,2423 Dundee Road,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1905,0,Zoned,0,SUBDIV,Halle Properties,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1906,0,Zoned,0,SUBDIV,Lucknow Farms,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1907,0,Zoned,0,SUBDIV, ,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1908,0,Zoned,0,SUBDIV,7300 Wesboro Road,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1909,0,Zoned,0,SUBDIV,8708 Brownsboro Rd,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1910,0,Zoned,0,SUBDIV,1007-1009 Sylvia Street,minorplat,2013,2014,No decision,No decision,No decision,Approved,0
1911,0,Zoned,0,SUBDIV,2227 S Pope Lick Rd,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1912,0,Zoned,0,SUBDIV, ,minorplat,2013,2014,No decision,No decision,No decision,No decision,0
1913,0,Zoned,0,SUBDIV, ,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1914,0,Zoned,0,SUBDIV,Wilkie Minor Plat,minorplat,2013,2013,No decision,No decision,No decision,Approved,0
1915,0,Zoned,0,SUBDIV,Sojourn Community Church,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1916,0,Zoned,0,SUBDIV,1105 Dorsey Lane,minorplat,2013,2013,No decision,No decision,No decision,No decision,0
1917,6000,commercial,0,SITEPLAN,American Roofing & Metal,commercial,2013,2014,No decision,No decision,No decision,Approved,0
1918,11526,auto services,0,SITEPLAN,Speedwash USA,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1919,1538,banking,0,SITEPLAN,Beacon Credit Union,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1920,5258,restaurant,0,SITEPLAN,MCDONALDS,commercial,2013,2014,Approved,Approved,No decision,No decision,0
1921,1876,commercial,0,SITEPLAN,Bloemer's,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1922,584,office,0,SITEPLAN,Herald Development,commercial,2013,2014,No decision,No decision,No decision,Approved,0
1923,3195,commercial,0,SITEPLAN,Sharp Edge,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1924,3000,retail,0,SITEPLAN,Sprint on Bardstown,commercial,2013,2014,No decision,No decision,No decision,Approved,0
1925,0,hotel,172,SITEPLAN,Aloft Hotel,hotel,2013,2014,No decision,No decision,No decision,Approved,0
1926,0,single-family,0,SITEPLAN,Beaumont,single family,2013,2014,No decision,No decision,No decision,Approved,0
1927,12073,restaurant,0,SITEPLAN,KFC Remodel,commercial,2013,2014,No decision,No decision,No decision,No decision,0
1928,15138,retail,0,SITEPLAN,CVS,commercial,2013,2014,No decision,No decision,No decision,Approved,0
1929,0,hotel,124,SITEPLAN,Value Place Hotel,hotel,2013,2014,No decision,No decision,No decision,Approved,0
1930,9390,retail,0,SITEPLAN,Family Dollar Store,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1931,0,senior living,0,SITEPLAN,Miralea Phase 2,multi family,2013,2014,Approved,No decision,No decision,Approve,3
1932,0,multi-family,0,SITEPLAN,chariot run condominiums,multi family,2013,2014,No decision,No decision,No decision,No decision,48
1933,2970,commercial,0,SITEPLAN,Storage Shed,commercial,2013,2014,No decision,No decision,No decision,Approved,0
1934,5000,commercial,0,SITEPLAN,JTH Properties,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1935,500,restaurant,0,SITEPLAN,Panera Bread,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1936,3030,restaurant,0,SITEPLAN,Raising Cane's,commercial,2013,2014,Approved,No decision,No decision,Approved,0
1937,12068,medical,0,SITEPLAN,Good Samaritan,commercial,2013,2014,No decision,No decision,Approved,No decision,0
1938,0,multi-family,0,SITEPLAN,Cityscape Residential/Southgat,multi family,2013,2014,No decision,No decision,Approved,No decision,312
1939,4350,retail,0,SITEPLAN,Shops of Forest Spring Phase III,commercial,2013,2013,Approved,No decision,No decision,Approved,0
1940,4193,restaurant,0,SITEPLAN,Shops of Forest Spring Phase III,commercial,2013,2013,Approved,No decision,No decision,Approved,0
1941,2420,retail,0,SITEPLAN,St. Matthews Restaurant,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1942,17180,restaurant,0,SITEPLAN,St. Matthews Restaurant,commercial,2013,2013,No decision,No decision,No decision,No decision,0
1943,15808,retail,0,SITEPLAN,Aldi's,commercial,2013,2013,No decision,Approved,Sent to PC,No decision,0
1944,5000,retail,0,SITEPLAN,Verizon,commercial,2013,2013,No decision,No decision,Approved,No decision,0
1945,5300,restaurant,0,SITEPLAN,Panera Bread,commercial,2013,2013,Approved,No decision,Approved,No decision,0
1946,1190500,manufacturing,0,SITEPLAN,Ford Truck Plant,industrial,2013,2014,No decision,No decision,No decision,Approved,0
